ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
1395,HUMAN_OBSERVATION,iNaturalist,00:15:00Z,2016,11,24,-33.843407,151.244532,Dacelo (Dacelo) novaeguineae,kookaburra
1414,HUMAN_OBSERVATION,iNaturalist,05:41:00Z,2016,11,30,-33.934931,151.144675,Dacelo (Dacelo) novaeguineae,kookaburra
1424,HUMAN_OBSERVATION,iNaturalist,19:58:00Z,2016,4,22,-34.07439,151.054196,Dacelo (Dacelo) novaeguineae,kookaburra
1433,HUMAN_OBSERVATION,iNaturalist,02:22:00Z,2016,8,28,-33.870888,151.214837,Dacelo (Dacelo) novaeguineae,kookaburra
1470,HUMAN_OBSERVATION,iNaturalist,13:28:00Z,2016,11,27,-34.056112,151.151939,Dacelo (Dacelo) novaeguineae,kookaburra
1480,HUMAN_OBSERVATION,iNaturalist,13:18:08Z,2016,2,24,-33.604897,151.146408,Dacelo (Dacelo) novaeguineae,kookaburra
1485,HUMAN_OBSERVATION,iNaturalist,23:17:02Z,2016,8,22,-33.709152,151.098593,Dacelo (Dacelo) novaeguineae,kookaburra
1492,HUMAN_OBSERVATION,iNaturalist,00:42:00Z,2016,11,27,-33.7811,151.207886,Dacelo (Dacelo) novaeguineae,kookaburra
1512,HUMAN_OBSERVATION,iNaturalist,21:54:00Z,2016,11,13,-33.930706,151.189546,Dacelo (Dacelo) novaeguineae,kookaburra
1548,HUMAN_OBSERVATION,iNaturalist,00:40:00Z,2016,11,16,-33.843792,151.21483,Dacelo (Dacelo) novaeguineae,kookaburra
1571,HUMAN_OBSERVATION,iNaturalist,21:04:00Z,2016,11,24,-33.838962,151.214422,Dacelo (Dacelo) novaeguineae,kookaburra
1572,HUMAN_OBSERVATION,iNaturalist,10:01:00Z,2016,5,25,-33.901415,151.23143,Dacelo (Dacelo) novaeguineae,kookaburra
1647,HUMAN_OBSERVATION,iNaturalist,01:19:00Z,2016,2,23,-33.865177,151.217167,Dacelo (Dacelo) novaeguineae,kookaburra
1648,HUMAN_OBSERVATION,iNaturalist,23:53:00Z,2016,11,7,-33.780044,151.091117,Dacelo (Dacelo) novaeguineae,kookaburra
1661,HUMAN_OBSERVATION,iNaturalist,19:19:00Z,2016,11,29,-33.722548,150.318691,Dacelo (Dacelo) novaeguineae,kookaburra
1692,HUMAN_OBSERVATION,iNaturalist,05:08:00Z,2016,2,24,-33.899273,151.238447,Dacelo (Dacelo) novaeguineae,kookaburra
1809,HUMAN_OBSERVATION,Inner West Council,,2016,2,12,-33.926192,151.16341,Dacelo (Dacelo) novaeguineae,kookaburra
1810,HUMAN_OBSERVATION,Inner West Council,,2016,5,13,-33.926192,151.16341,Dacelo (Dacelo) novaeguineae,kookaburra
1811,HUMAN_OBSERVATION,Inner West Council,,2016,3,11,-33.927504,151.163069,Dacelo (Dacelo) novaeguineae,kookaburra
1818,HUMAN_OBSERVATION,Inner West Environment Group,0.302083333,2016,5,27,-33.901594,151.138064,Dacelo (Dacelo) novaeguineae,kookaburra
1822,HUMAN_OBSERVATION,Inner West Environment Group,0.3125,2016,9,23,-33.899565,151.140155,Dacelo (Dacelo) novaeguineae,kookaburra
1823,HUMAN_OBSERVATION,Inner West Environment Group,0.416666667,2016,11,25,-33.901594,151.138064,Dacelo (Dacelo) novaeguineae,kookaburra
1972,HUMAN_OBSERVATION,North Sydney Council,0.99375,2016,3,19,-33.82417,151.225054,Dacelo (Dacelo) novaeguineae,kookaburra
2056,HUMAN_OBSERVATION,,,2016,3,6,-33.787975,151.054353,Dacelo (Dacelo) novaeguineae,kookaburra
2063,HUMAN_OBSERVATION,,,2016,3,29,-33.75681,151.223315,Dacelo (Dacelo) novaeguineae,kookaburra
2067,HUMAN_OBSERVATION,,,2016,12,6,-33.887108,151.185347,Dacelo (Dacelo) novaeguineae,kookaburra
2068,HUMAN_OBSERVATION,,,2016,3,22,-33.796555,151.050095,Dacelo (Dacelo) novaeguineae,kookaburra
2084,HUMAN_OBSERVATION,,,2016,3,23,-33.745205,151.114914,Dacelo (Dacelo) novaeguineae,kookaburra
2091,HUMAN_OBSERVATION,,,2016,6,3,-33.821772,151.223853,Dacelo (Dacelo) novaeguineae,kookaburra
2094,HUMAN_OBSERVATION,,,2016,12,21,-33.92573,151.257033,Dacelo (Dacelo) novaeguineae,kookaburra
2111,HUMAN_OBSERVATION,,,2016,6,11,-33.842508,151.229913,Dacelo (Dacelo) novaeguineae,kookaburra
2114,HUMAN_OBSERVATION,,,2016,3,16,-33.596616,151.321568,Dacelo (Dacelo) novaeguineae,kookaburra
2121,HUMAN_OBSERVATION,,,2016,9,9,-33.797108,151.205855,Dacelo (Dacelo) novaeguineae,kookaburra
2134,HUMAN_OBSERVATION,,,2016,6,2,-33.838078,151.191937,Dacelo (Dacelo) novaeguineae,kookaburra
2146,HUMAN_OBSERVATION,,,2016,9,27,-33.797262,151.20555,Dacelo (Dacelo) novaeguineae,kookaburra
2151,HUMAN_OBSERVATION,,,2016,3,22,-33.685243,151.110175,Dacelo (Dacelo) novaeguineae,kookaburra
2153,HUMAN_OBSERVATION,,,2016,6,3,-33.826842,151.217405,Dacelo (Dacelo) novaeguineae,kookaburra
2155,HUMAN_OBSERVATION,,,2016,6,3,-33.823028,151.223253,Dacelo (Dacelo) novaeguineae,kookaburra
2158,HUMAN_OBSERVATION,,,2016,3,20,-33.480217,150.704313,Dacelo (Dacelo) novaeguineae,kookaburra
