ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
232,HUMAN_OBSERVATION,Inner West Environment Group,0.381944444,2016,5,27,-33.898316,151.141749,Trichoglossus haematodus,lorikeet
236,HUMAN_OBSERVATION,Inner West Environment Group,,2016,10,21,-33.897312,151.142564,Trichoglossus haematodus,lorikeet
248,HUMAN_OBSERVATION,Inner West Environment Group,0.354166667,2016,5,27,-33.895342,151.143117,Trichoglossus haematodus,lorikeet
256,HUMAN_OBSERVATION,Inner West Environment Group,0.3125,2016,11,25,-33.895342,151.143117,Trichoglossus haematodus,lorikeet
262,HUMAN_OBSERVATION,Inner West Environment Group,0.340277778,2016,11,25,-33.897312,151.142564,Trichoglossus haematodus,lorikeet
1127,HUMAN_OBSERVATION,,,2016,3,7,-33.793562,151.000244,Trichoglossus haematodus,lorikeet
1137,HUMAN_OBSERVATION,,,2016,9,17,-33.925955,151.256837,Trichoglossus haematodus,lorikeet
1143,HUMAN_OBSERVATION,,,2016,12,1,-33.887072,151.18605,Trichoglossus haematodus,lorikeet
1151,HUMAN_OBSERVATION,,,2016,3,19,-33.61668,151.129897,Trichoglossus haematodus,lorikeet
1160,HUMAN_OBSERVATION,,,2016,9,10,-33.741112,151.06694,Trichoglossus haematodus,lorikeet
1166,HUMAN_OBSERVATION,,,2016,9,7,-33.715267,151.118286,Trichoglossus haematodus,lorikeet
1168,HUMAN_OBSERVATION,,,2016,9,12,-33.925924,151.256877,Trichoglossus haematodus,lorikeet
1175,HUMAN_OBSERVATION,,,2016,3,21,-33.816405,151.070983,Trichoglossus haematodus,lorikeet
1187,HUMAN_OBSERVATION,,,2016,6,13,-33.855391,151.103379,Trichoglossus haematodus,lorikeet
1189,HUMAN_OBSERVATION,,,2016,9,21,-33.925675,151.256867,Trichoglossus haematodus,lorikeet
1195,HUMAN_OBSERVATION,,,2016,6,17,-33.811668,151.124725,Trichoglossus haematodus,lorikeet
1197,HUMAN_OBSERVATION,,,2016,12,6,-33.760962,151.074474,Trichoglossus haematodus,lorikeet
1226,HUMAN_OBSERVATION,,,2016,12,13,-34.041847,150.733362,Trichoglossus haematodus,lorikeet
1239,HUMAN_OBSERVATION,,,2016,12,24,-33.878383,151.1671,Trichoglossus haematodus,lorikeet
1260,HUMAN_OBSERVATION,,,2016,3,4,-33.7933,151.000136,Trichoglossus haematodus,lorikeet
1270,HUMAN_OBSERVATION,,,2016,9,20,-33.890264,151.191612,Trichoglossus haematodus,lorikeet
1278,HUMAN_OBSERVATION,,,2016,9,5,-34.077156,150.823574,Trichoglossus haematodus,lorikeet
1284,HUMAN_OBSERVATION,,,2016,6,3,-33.818662,151.225737,Trichoglossus haematodus,lorikeet
1292,HUMAN_OBSERVATION,,,2016,6,12,-33.855328,151.103089,Trichoglossus haematodus,lorikeet
1297,HUMAN_OBSERVATION,,,2016,9,10,-33.815013,151.223505,Trichoglossus haematodus,lorikeet
1302,HUMAN_OBSERVATION,,,2016,9,22,-33.797103,151.050858,Trichoglossus haematodus,lorikeet
1304,HUMAN_OBSERVATION,,,2016,3,3,-33.780025,151.09079,Trichoglossus haematodus,lorikeet
1320,HUMAN_OBSERVATION,,,2016,3,25,-34.055622,150.737808,Trichoglossus haematodus,lorikeet
1340,HUMAN_OBSERVATION,,,2016,1,22,-33.799809,151.00599,Trichoglossus haematodus,lorikeet
1344,HUMAN_OBSERVATION,,,2016,12,5,-33.735242,150.905747,Trichoglossus haematodus,lorikeet
1367,HUMAN_OBSERVATION,,,2016,3,23,-33.760138,151.075592,Trichoglossus haematodus,lorikeet
1369,HUMAN_OBSERVATION,,,2016,9,10,-33.741112,151.06694,Trichoglossus haematodus,lorikeet
