ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
"17678",HUMAN_OBSERVATION,CLO,,"2016","11","3",-33.978516,151.05809,Alisterus scapularis,parrot
"17686",HUMAN_OBSERVATION,CLO,,"2016","5","29",-34.263527,150.57426,Alisterus scapularis,parrot
"17687",HUMAN_OBSERVATION,CLO,,"2016","2","8",-34.442627,150.83606,Alisterus scapularis,parrot
"17689",HUMAN_OBSERVATION,CLO,,"2016","1","14",-34.449104,150.82791,Alisterus scapularis,parrot
"17691",HUMAN_OBSERVATION,CLO,,"2016","8","20",-33.5309,150.65366,Alisterus scapularis,parrot
"17732",HUMAN_OBSERVATION,CLO,,"2016","11","29",-33.9798,151.07271,Alisterus scapularis,parrot
"17766",HUMAN_OBSERVATION,CLO,,"2016","1","18",-33.76662,151.09589,Alisterus scapularis,parrot
"17800",HUMAN_OBSERVATION,CLO,,"2016","8","6",-33.74917,151.29701,Alisterus scapularis,parrot
"17871",HUMAN_OBSERVATION,CLO,,"2016","11","17",-33.779808,150.62286,Alisterus scapularis,parrot
"17877",HUMAN_OBSERVATION,CLO,,"2016","5","9",-33.79758,150.65611,Alisterus scapularis,parrot
"17891",HUMAN_OBSERVATION,CLO,,"2016","2","28",-33.34702,151.36499,Alisterus scapularis,parrot
"17900",HUMAN_OBSERVATION,CLO,,"2016","11","12",-33.78842,151.01077,Alisterus scapularis,parrot
"17919",HUMAN_OBSERVATION,CLO,,"2016","1","16",-34.13899,150.74469,Alisterus scapularis,parrot
"17926",HUMAN_OBSERVATION,CLO,,"2016","2","23",-33.73702,150.3388,Alisterus scapularis,parrot
"17955",HUMAN_OBSERVATION,CLO,,"2016","5","12",-33.768993,150.62181,Alisterus scapularis,parrot
"17956",HUMAN_OBSERVATION,CLO,,"2016","11","26",-33.459373,151.14793,Alisterus scapularis,parrot
"17959",HUMAN_OBSERVATION,CLO,,"2016","1","14",-34.449104,150.82791,Alisterus scapularis,parrot
"17966",HUMAN_OBSERVATION,CLO,,"2016","2","19",-33.38047,151.39877,Alisterus scapularis,parrot
"17967",HUMAN_OBSERVATION,CLO,,"2016","10","21",-34.449104,150.82791,Alisterus scapularis,parrot
"17999",HUMAN_OBSERVATION,CLO,,"2016","1","20",-34.449104,150.82791,Alisterus scapularis,parrot
"18008",HUMAN_OBSERVATION,CLO,,"2016","1","22",-34.33641,150.91046,Alisterus scapularis,parrot
"18012",HUMAN_OBSERVATION,CLO,,"2016","2","20",-33.24695,151.30878,Alisterus scapularis,parrot
"18016",HUMAN_OBSERVATION,CLO,,"2016","8","31",-34.19528,150.78441,Alisterus scapularis,parrot
"18018",HUMAN_OBSERVATION,CLO,,"2016","8","5",-34.442627,150.83606,Alisterus scapularis,parrot
"18064",HUMAN_OBSERVATION,CLO,,"2016","11","29",-33.641098,151.04575,Alisterus scapularis,parrot
"18070",HUMAN_OBSERVATION,CLO,,"2016","8","6",-33.756042,151.05911,Alisterus scapularis,parrot
"18111",HUMAN_OBSERVATION,CLO,,"2016","11","13",-33.814316,151.22647,Alisterus scapularis,parrot
"18148",HUMAN_OBSERVATION,CLO,,"2016","5","18",-33.77552,151.0935,Alisterus scapularis,parrot
"18157",HUMAN_OBSERVATION,CLO,,"2016","5","23",-33.45736,150.7228,Alisterus scapularis,parrot
"18161",HUMAN_OBSERVATION,CLO,,"2016","7","27",-34.0151,150.69035,Alisterus scapularis,parrot
"18167",HUMAN_OBSERVATION,CLO,,"2016","8","13",-33.305557,151.38916,Alisterus scapularis,parrot
"18177",HUMAN_OBSERVATION,CLO,,"2016","10","21",-34.449104,150.82791,Alisterus scapularis,parrot
"18189",HUMAN_OBSERVATION,CLO,,"2016","2","19",-34.189167,150.98175,Alisterus scapularis,parrot
"18201",HUMAN_OBSERVATION,CLO,,"2016","7","22",-34.449104,150.82791,Alisterus scapularis,parrot
"18214",HUMAN_OBSERVATION,CLO,,"2016","5","15",-33.74917,151.29701,Alisterus scapularis,parrot
"18229",HUMAN_OBSERVATION,CLO,,"2016","8","28",-34.01641,150.90224,Alisterus scapularis,parrot
"18242",HUMAN_OBSERVATION,CLO,,"2016","5","6",-34.14377,151.027,Alisterus scapularis,parrot
"18247",HUMAN_OBSERVATION,CLO,,"2016","10","9",-33.693653,151.29266,Alisterus scapularis,parrot
"18253",HUMAN_OBSERVATION,CLO,,"2016","5","23",-34.189167,150.98175,Alisterus scapularis,parrot
"18262",HUMAN_OBSERVATION,CLO,,"2016","1","30",-34.449104,150.82791,Alisterus scapularis,parrot
"18267",HUMAN_OBSERVATION,CLO,,"2016","5","10",-33.655167,151.11986,Alisterus scapularis,parrot
"18286",HUMAN_OBSERVATION,CLO,,"2016","1","22",-34.449104,150.82791,Alisterus scapularis,parrot
"18321",HUMAN_OBSERVATION,CLO,,"2016","1","5",-34.449104,150.82791,Alisterus scapularis,parrot
"18368",HUMAN_OBSERVATION,CLO,,"2016","11","3",-33.976574,151.06631,Alisterus scapularis,parrot
"18382",HUMAN_OBSERVATION,CLO,,"2016","4","1",-34.449104,150.82791,Alisterus scapularis,parrot
"18411",HUMAN_OBSERVATION,CLO,,"2016","5","23",-33.45736,150.7228,Alisterus scapularis,parrot
"18422",HUMAN_OBSERVATION,CLO,,"2016","7","4",-34.07024,151.05966,Alisterus scapularis,parrot
"18427",HUMAN_OBSERVATION,CLO,,"2016","2","6",-34.189167,150.98175,Alisterus scapularis,parrot
"18431",HUMAN_OBSERVATION,CLO,,"2016","10","25",-34.449104,150.82791,Alisterus scapularis,parrot
"18435",HUMAN_OBSERVATION,CLO,,"2016","2","19",-34.189167,150.98175,Alisterus scapularis,parrot
"18455",HUMAN_OBSERVATION,CLO,,"2016","1","5",-34.449104,150.82791,Alisterus scapularis,parrot
"18462",HUMAN_OBSERVATION,CLO,,"2016","1","9",-34.449104,150.82791,Alisterus scapularis,parrot
"18468",HUMAN_OBSERVATION,CLO,,"2016","2","27",-33.57504,150.89156,Alisterus scapularis,parrot
"18470",HUMAN_OBSERVATION,CLO,,"2016","7","22",-34.449104,150.82791,Alisterus scapularis,parrot
"18487",HUMAN_OBSERVATION,CLO,,"2016","10","31",-33.984707,151.06532,Alisterus scapularis,parrot
"18502",HUMAN_OBSERVATION,CLO,,"2016","7","15",-33.726704,150.31978,Alisterus scapularis,parrot
"18514",HUMAN_OBSERVATION,CLO,,"2016","8","5",-34.442627,150.83606,Alisterus scapularis,parrot
"18534",HUMAN_OBSERVATION,CLO,,"2016","11","12",-34.150814,151.01508,Alisterus scapularis,parrot
"18557",HUMAN_OBSERVATION,CLO,,"2016","11","4",-34.14377,151.027,Alisterus scapularis,parrot
"18559",HUMAN_OBSERVATION,CLO,,"2016","8","27",-33.5309,150.65366,Alisterus scapularis,parrot
"18563",HUMAN_OBSERVATION,CLO,,"2016","11","19",-33.5474,150.89824,Alisterus scapularis,parrot
"18610",HUMAN_OBSERVATION,CLO,,"2016","11","19",-33.77313,151.10126,Alisterus scapularis,parrot
"18643",HUMAN_OBSERVATION,CLO,,"2016","5","23",-34.189167,150.98175,Alisterus scapularis,parrot
"18659",HUMAN_OBSERVATION,CLO,,"2016","5","22",-33.71445,151.08319,Alisterus scapularis,parrot
"18664",HUMAN_OBSERVATION,CLO,,"2016","2","18",-34.442627,150.83606,Alisterus scapularis,parrot
