ID,basisOfRec,institution,eventTime,year,month,day,decimalLat,decimalLon,scientific_name,name
12429,HUMAN_OBSERVATION,CLO,,2016,1,9,-34.037125,151.15776,Threskiornis moluccus,ibis
12438,HUMAN_OBSERVATION,CLO,,2016,9,29,-33.984707,151.06532,Threskiornis moluccus,ibis
12488,HUMAN_OBSERVATION,CLO,,2016,12,25,-33.863895,151.21675,Threskiornis moluccus,ibis
12489,HUMAN_OBSERVATION,CLO,,2016,9,4,-33.984707,151.06532,Threskiornis moluccus,ibis
12499,HUMAN_OBSERVATION,CLO,,2016,7,14,-33.897705,151.23415,Threskiornis moluccus,ibis
12513,HUMAN_OBSERVATION,CLO,,2016,1,12,-33.897705,151.23415,Threskiornis moluccus,ibis
12515,HUMAN_OBSERVATION,CLO,,2016,10,24,-33.93151,151.24788,Threskiornis moluccus,ibis
12542,HUMAN_OBSERVATION,CLO,,2016,6,24,-33.891422,150.93964,Threskiornis moluccus,ibis
12558,HUMAN_OBSERVATION,CLO,,2016,7,24,-33.93151,151.24788,Threskiornis moluccus,ibis
12559,HUMAN_OBSERVATION,CLO,,2016,9,23,-33.863895,151.21675,Threskiornis moluccus,ibis
12562,HUMAN_OBSERVATION,CLO,,2016,3,5,-34.07,150.77078,Threskiornis moluccus,ibis
12567,HUMAN_OBSERVATION,CLO,,2016,1,18,-33.911263,151.18301,Threskiornis moluccus,ibis
12581,HUMAN_OBSERVATION,CLO,,2016,9,16,-33.937805,151.20569,Threskiornis moluccus,ibis
12583,HUMAN_OBSERVATION,CLO,,2016,1,3,-33.843758,151.24191,Threskiornis moluccus,ibis
12623,HUMAN_OBSERVATION,CLO,,2016,10,16,-34.01526,151.1253,Threskiornis moluccus,ibis
12660,HUMAN_OBSERVATION,CLO,,2016,9,5,-33.984707,151.06532,Threskiornis moluccus,ibis
12672,HUMAN_OBSERVATION,CLO,,2016,1,1,-33.897705,151.23415,Threskiornis moluccus,ibis
12675,HUMAN_OBSERVATION,CLO,,2016,4,24,-33.93151,151.24788,Threskiornis moluccus,ibis
12695,HUMAN_OBSERVATION,CLO,,2016,7,17,-33.93151,151.24788,Threskiornis moluccus,ibis
12696,HUMAN_OBSERVATION,CLO,,2016,10,26,-34.07,150.77078,Threskiornis moluccus,ibis
12701,HUMAN_OBSERVATION,CLO,,2016,12,10,-33.984707,151.06532,Threskiornis moluccus,ibis
12714,HUMAN_OBSERVATION,CLO,,2016,12,8,-33.984707,151.06532,Threskiornis moluccus,ibis
12730,HUMAN_OBSERVATION,CLO,,2016,9,30,-33.863895,151.21675,Threskiornis moluccus,ibis
12731,HUMAN_OBSERVATION,CLO,,2016,10,9,-33.92394,150.96931,Threskiornis moluccus,ibis
12737,HUMAN_OBSERVATION,CLO,,2016,12,29,-33.942886,151.19049,Threskiornis moluccus,ibis
12743,HUMAN_OBSERVATION,CLO,,2016,4,14,-33.92641,151.16364,Threskiornis moluccus,ibis
12747,HUMAN_OBSERVATION,CLO,,2016,9,7,-33.937805,151.20569,Threskiornis moluccus,ibis
12752,HUMAN_OBSERVATION,CLO,,2016,6,12,-33.863895,151.21675,Threskiornis moluccus,ibis
12780,HUMAN_OBSERVATION,CLO,,2016,1,24,-33.94583,151.15388,Threskiornis moluccus,ibis
12788,HUMAN_OBSERVATION,CLO,,2016,10,13,-33.922215,151.16373,Threskiornis moluccus,ibis
12789,HUMAN_OBSERVATION,CLO,,2016,9,28,-33.937805,151.20569,Threskiornis moluccus,ibis
12795,HUMAN_OBSERVATION,CLO,,2016,7,25,-33.94583,151.15388,Threskiornis moluccus,ibis
12819,HUMAN_OBSERVATION,CLO,,2016,10,9,-33.897705,151.23415,Threskiornis moluccus,ibis
12822,HUMAN_OBSERVATION,CLO,,2016,3,7,-33.863895,151.21675,Threskiornis moluccus,ibis
12823,HUMAN_OBSERVATION,CLO,,2016,1,31,-33.5896,150.8555,Threskiornis moluccus,ibis
12827,HUMAN_OBSERVATION,CLO,,2016,10,8,-33.92394,150.96931,Threskiornis moluccus,ibis
12859,HUMAN_OBSERVATION,CLO,,2016,1,31,-33.5896,150.8555,Threskiornis moluccus,ibis
12867,HUMAN_OBSERVATION,CLO,,2016,10,16,-33.94583,151.15388,Threskiornis moluccus,ibis
12894,HUMAN_OBSERVATION,CLO,,2016,10,28,-34.047966,150.98415,Threskiornis moluccus,ibis
